,product_name,price,weight,category
984,Harvest Morn Benefit Jaffa Cereal Bar 5x19g,£0.99,5x19g,food-cupboard
985,Harvest Morn Instant Oats Original 10x27g,£0.95,10x27g,food-cupboard
986,Harvest Morn Instant Oats Golden Syrup Flavour 8x39g,£0.95,8x39g,food-cupboard
987,Bramwells Express Chicken & Mushroom Flavour Snack Noodles Pot 90g,£0.69,90g,food-cupboard
988,Bramwells Express Spicy Curry Flavour Snack Noodles Pot 90g,£0.69,90g,food-cupboard
989,Dairyfine Strawberry Yogurt Mini Delights 200g/11 Pack,£2.09,200g,food-cupboard
990,Dairyfine Hazelnut Crisp Mini Delights 200g/11 Pack,£2.09,200g,food-cupboard
991,Dairyfine Milk Chocolate Mini Delights 200g/11 Pack,£2.09,200g,food-cupboard
992,Dairyfine Cookies & Milk Mini Delights 200g/11 Pack,£2.09,200g,food-cupboard
993,Dairyfine Mint Creme 150g,£1.49,150g,food-cupboard
994,Dairyfine Turkish Delight 150g,£1.49,150g,food-cupboard
995,Dairyfine Hazelnut Spirals 150g /7 Pack,£1.79,150g ,food-cupboard
996,Dairyfine Spirals - Double Chocolate 7 Pack,£1.79,7 Pack,food-cupboard
997,Bramwells Mint Sauce 180g,£0.55,180g,food-cupboard
998,Specially Selected Chocolate & Salted Caramel Cookies 200g,£1.69,200g,food-cupboard
999,Finlays Ridge Cut Sea Salt & Cider Vinegar Potato Crisps 150g,£1.15,150g,food-cupboard
1000,Finlays Ridge Cut Lightly Salted Flavour Potato Crisps 150g,£1.15,150g,food-cupboard
1001,The Fishmonger Wild Pacific Pink Salmon 213g,£1.39,213g,food-cupboard
1002,Specially Selected Scottish Cold Pressed Rapeseed Oil 500ml,£2.75,500ml,food-cupboard
1003,The Fishmonger Mackerel In Tomato Sauce 125g,£0.79,125g,food-cupboard
1004,Cucina Penne Pasta 500g,£0.69,500g,food-cupboard
1005,Belmont Chunky Chocolate Biscuits 6x24g,£1.69,6x24g,food-cupboard
1006,Belmont Memento Milk Chocolate Butter Biscuits 125g,£1.29,125g,food-cupboard
1007,Belmont Memento Dark Chocolate Butter Biscuits 125g,£1.29,125g,food-cupboard
1008,Duncan's Chicken Noodle Soup 400g,£0.99,400g,food-cupboard
1009,Duncan's Lentil & Vegetable Soup 380g,£0.99,380g,food-cupboard
1010,Worldwide Foods Special Coconut Rice 250g,£0.99,250g,food-cupboard
1011,Bramwells Worcestershire Sauce 150ml,£0.95,150ml,food-cupboard
1012,Specially Selected Scottish Tablet 95g,£0.99,95g,food-cupboard
1013,Specially Selected Scottish Tablet 150g,£1.39,150g,food-cupboard
1014,Specially Selected Scottish Fudge 150g,£1.39,150g,food-cupboard
1015,Specially Selected Scottish Fiery Chilli Oatcake Bites 175g,£1.39,175g,food-cupboard
1016,Specially Selected Scottish Lockerbie Cheddar Oatcake Bites 175g,£1.39,175g,food-cupboard
1017,Specially Selected Scottish Black Pepper Oatcake Bites 175g,£1.39,175g,food-cupboard
1018,Bramwells Baked Beans & Pork Sausages In Rich Tomato Sauce 400g,£0.57,400g,food-cupboard
1019,Everyday Essentials Baked Beans 410g,£0.28,410g,food-cupboard
1020,Bramwells Macaroni Cheese 410g,£0.79,410g,food-cupboard
1021,Belmont Toffyooze 120g,£0.69,120g,food-cupboard
1022,Specially Selected Caramelised Red Onion Chutney 310g,£1.79,310g,food-cupboard
1023,Cucina Creamy Tomato Pasta Bake Sauce 480g,£0.65,480g,food-cupboard
1024,Cucina Tomato & Bacon Pasta Bake Sauce 495g,£0.65,495g,food-cupboard
1025,Cucina Cheese Pasta Bake Sauce 485g,£0.65,485g,food-cupboard
1026,Cucina Spaghetti 500g,£0.75,500g,food-cupboard
1027,Specially Selected Orkney Caramel Shortbreads 200g/5 Pack,£1.79,200g,food-cupboard
1028,Specially Selected Strawberry Preserve 340g,£1.45,340g,food-cupboard
1029,Specially Selected Raspberry Preserve 340g,£1.45,340g,food-cupboard
1030,Brochan Raspberry & Honey Porridge Oat Bars 4x50g,£1.99,4x50g,food-cupboard
1031,Brochan Golden Syrup Flavoured Porridge Pot 65g,£0.45,65g,food-cupboard
1032,Brochan Original Porridge Pot 65g,£0.45,65g,food-cupboard
1033,Worldwide Foods Boil In Bag Long Grain Rice 500g,£0.99,500g,food-cupboard
1034,Everyday Essentials Porridge Oats 1kg,£0.90,1kg,food-cupboard
1035,The Fishmonger Tuna Steaks In Brine 110g,£0.99,110g,food-cupboard
1036,The Fishmonger Tuna Steaks In Sunflower Oil 110g,£0.99,110g,food-cupboard
1037,The Fishmonger Tuna Steaks In Spring Water 110g,£0.99,110g,food-cupboard
1038,Brochan Apple & Blueberry Flavour Porridge Pot 65g,£0.45,65g,food-cupboard
1039,"Brochan Strawberry, Raspberry & Cranberry Flavour Porridge Pot 65g",£0.45,65g,food-cupboard
1040,Bramwells Shake 'N' Bake BBQ Chicken Seasoning Mix 19g,£0.59,19g ,food-cupboard
1041,Bramwells Shake 'N' Bake Cajun Chicken Seasoning Mix 45g,£0.59,45g ,food-cupboard
1042,Harvest Morn Chocolate Chip Soft Bakes 5x50g,£1.49,5x50g,food-cupboard
1043,Harvest Morn Choco Hazelnut Flavour Filled Soft Bakes 5x50g,£1.49,5x50g,food-cupboard
1044,Harvest Morn Strawberry Filled Soft Bakes 5x50g,£1.49,5x50g,food-cupboard
1045,The Fishmonger Tinned Wild Pacific Red Salmon 213g,£2.49,213g,food-cupboard
1046,Bramwells Mild Peppercorn Sauce Mix 25g,£0.39,25g,food-cupboard
1047,Asia Specialities Dark Soy Sauce 150ml,£0.59,150ml,food-cupboard
1048,Asia Specialities Light Soy Sauce 150ml,£0.59,150ml,food-cupboard
1049,"Specially Selected Cranberry, Clementine & Chestnut Stuffing 130g",£1.49,130g,food-cupboard
1050,"Specially Selected Sage, Roasted Onion & Shallot Stuffing Mix 130g",£1.49,130g,food-cupboard
1051,The Foodie Market Dried Prunes 500g,£2.59,500g,food-cupboard
1052,Dessert Menu Creamy & Delicious Custard 500g,£0.69,500g,food-cupboard
1053,"Ready, Set…Cook! Mixed Spice 41g",£0.59,41g,food-cupboard
1054,The Deli Sundried Tomato Antipasti 280g,£1.59,280g,food-cupboard
1055,Everyday Essentials Penne Pasta 500g,£0.41,500g,food-cupboard
1056,Brochan Strawberry & Yogurt Porridge Oat Bar 40g,£0.29,40g,food-cupboard
1057,"Brochan Orange, Ginger & Dark Chocolate Porridge Oat Bar 40g",£0.29,40g,food-cupboard
1058,Grandessa Clear Honey 454g,£1.15,454g,food-cupboard
1059,Grandessa Set Honey 454g,£1.15,454g,food-cupboard
1060,Make In Minutes Cheesy Pasta Made With Durum Wheat 190g,£0.99,190g,food-cupboard
1061,Foodie Market Red Lentils 500g,£1.25,500g,food-cupboard
1062,The Pantry Yeast 56g,£0.85,56g,food-cupboard
1063,The Pantry Strong White Flour 1.5kg,£1.09,1.5kg,food-cupboard
1064,The Pantry Ready To Roll White Icing 1kg,£0.29,1kg,food-cupboard
1065,The Pantry Ready To Roll Marzipan 500g,£0.29,500g,food-cupboard
1066,Harvest Morn Yogurt & Strawberry Bars 218g,£1.29,218g,food-cupboard
1067,Harvest Morn Yogurt & Forest Fruit Bars 218g,£1.29,218g,food-cupboard
1068,Harvest Morn Malted Wheaties 625g,£0.85,625g,food-cupboard
1069,Harvest Morn Honey Nut Crunchy Cornflakes 500g,£1.09,500g,food-cupboard
1070,Harvest Morn Benefit Red Fruit 375g,£1.29,375g,food-cupboard
1071,Harvest Morn Fruit & Fibre 750g,£1.29,750g,food-cupboard
1072,Harvest Morn Corn Flakes 500g,£0.79,500g,food-cupboard
1073,Snackrite Multipack Variety Crisps 30x25g,£3.99,30x25g,food-cupboard
1074,Worldwide Foods Wholegrain Rice & Quinoa 250g,£0.75,250g,food-cupboard
1075,Snackrite Multipack Prawn Cocktail Potato Crisps 6x25g,£0.89,6x25g,food-cupboard
1076,Snackrite Multipack Ready Salted Crisps 6x25g,£0.85,6x25g,food-cupboard
1077,Snackrite Cheese & Onion Flavour Crisps Multipack 6x25g,£0.89,6x25g,food-cupboard
1078,Snackrite Multipack Crisps Salt & Vinegar 6x25g,£0.89,6x25g,food-cupboard
1079,Snackrite Prawn Cocktail Flavour Crisps 6x25g,£0.89,6x25g,food-cupboard
1080,Snackrite Ready Salted Crisps Multipack 6x25g,£0.85,6x25g,food-cupboard
1081,Snackrite Multipack Salt & Vinegar Potato Crisps 6x25g,£0.89,6x25g,food-cupboard
1082,Snackrite Multipack Cheese & Onion Flavour Crisps 6x25g,£0.89,6x25g,food-cupboard
1083,Harvest Morn Yoghurt Coated Rice Cakes 150g,£1.75,150g,food-cupboard
1084,Harvest Morn Chocolate Coated Rice Cakes 150g,£1.75,150g,food-cupboard
1085,Dessert Menu Evaporated Milk 410g,£0.59,410g,food-cupboard
1086,Extra Cool Breeze Sugarfree Chewing Gum Multipack 37.8g,£1.39,37.8g,food-cupboard
1087,Extra Peppermint Sugarfree Chewing Gum Multipack 3 X 37.8g,£1.39,3 x 37.8g,food-cupboard
1088,Extra Spearmint Sugarfree Chewing Gum Multipack 3 X 12.6g,£1.39,3 x 12.6g,food-cupboard
1089,Extra White Bubblemint Chewing Gum Sugar Free Multipack 37.8g,£1.39,37.8g,food-cupboard
1090,Airwaves Airwaves Menthol & Eucalyptus Flavour Sugar Free Chewing Gum Multipack 37.8g,£1.39,37.8g,food-cupboard
1091,Snackrite Prawn Crackers 100g,£1.19,100g,food-cupboard
1092,Bramwells Peri Peri Seasoning 35g,£0.59,35g,food-cupboard
1093,Bramwells Chinese Marinade 35g,£0.59,35g,food-cupboard
1094,Bramwells Barbecue Marinade 35g,£0.59,35g,food-cupboard
1095,Specially Selected Hand Cooked Black Pepper & Sea Salt Potato Crisps 150g,£1.15,150g,food-cupboard
1096,Bramwells Peri-peri Sauce & Marinade 250g,£1.25,250g,food-cupboard
1097,Bramwells Peri-peri Sauce & Marinade Lemon & Herb 250g,£1.25,250g,food-cupboard
1098,Bramwells Peri-peri Hot Sauce & Marinade 250g,£1.25,250g,food-cupboard
1099,Dominion Sugar Free Mini Gums 75g,£0.99,75g,food-cupboard
1100,Dominion Sugar Free Soft Foams 75g,£0.99,75g,food-cupboard
1101,Dominion Sugar Free Sweet Liquorice 75g,£0.99,75g,food-cupboard
1102,Dominion Blackcurrant & Liquorice Sweets 200g,£1.05,200g,food-cupboard
1103,Specially Selected Kalamata Greek Olives 350g (180g Drained),£1.79,350g (180g Drained),food-cupboard
1104,Specially Selected Colossal Greek Olives 345g (180g Drained),£1.79,345g (180g Drained),food-cupboard
1105,Harvest Morn Chocolate Crisp Cereal 500g,£1.49,500g,food-cupboard
1106,The Foodie Market Soft Apricots 500g,£2.99,500g,food-cupboard
1107,Harvest Morn Crisp Rice Cereal 375g,£0.79,375g,food-cupboard
1108,Worldwide Foods Mexican Style Rice 250g,£0.65,250g,food-cupboard
1109,The Fishmonger Jalapeno Fusions Tuna 80g,£0.99,80g,food-cupboard
1110,The Fishmonger Soy & Ginger Fusions Tuna 80g,£0.99,80g,food-cupboard
1111,Dairyfine Crispy Choc Um's 121g,£1.35,121g,food-cupboard
1112,Harvest Morn Frosted Flakes 500g,£0.99,500g,food-cupboard
1113,Harvest Morn Caramelised Biscuit Flavour Protein Oats 70g,£0.69,70g,food-cupboard
1114,Snackrite Salt & Vinegar Crunchy Sticks 150g,£0.85,150g,food-cupboard
1115,Galaxy Milk Chocolate Truffles Easter Mini Eggs Bag 74.0g,£1.49,74.0g,food-cupboard
1116,Specially Selected Milk Chocolate Bunny 100g,£1.99,100g,food-cupboard
1117,Dominion Gummy Fruit Sweet Mix 160g,£0.99,160g,food-cupboard
1118,Dominion Fizzy Fruit Sweet Mix 160g,£0.99,160g,food-cupboard
1119,Brochan Protein Flapjacks 3x50g,£2.19,3x50g,food-cupboard
1120,Dairyfine Milk Chocolate Gordon The Gonk 30g,£0.59,30g,food-cupboard
1121,Bramwells Chicken Noodle Soup 400g,£0.62,400g,food-cupboard
1122,Maltesers White Chocolate Easter Mini Bunnies Bag 58.0g,£1.49,58.0g,food-cupboard
1123,Specially Selected Milk Chocolate Hazelnut Bunny 125g,£1.99,125g,food-cupboard
1124,Specially Selected White Chocolate Bunny 100g,£1.99,100g,food-cupboard
1125,Bramwells Lighter Than Light Mayonnaise 500ml,£0.95,500ml,food-cupboard
1126,Brochan Salted Caramel Flavour Protein Flapjacks 3x50g,£2.19,3x50g,food-cupboard
1127,Harvest Morn Honey & Yogurt Breakfast Biscuits 253g/5 Pack,£1.29,253g,food-cupboard
1128,Harvest Morn Strawberry & Yogurt Breakfast Biscuits 253g/5 Pack,£1.29,253g,food-cupboard
1129,Dairyfine Roar Bars 221g,£1.45,221g,food-cupboard
1130,Harvest Morn Milk & Cereal Breakfast Biscuits 225g/6 Pack,£0.99,225g,food-cupboard
1131,Harvest Morn Cocoa Breakfast Biscuits 225g/6 Pack,£0.99,225g,food-cupboard
1132,Dairyfine Milk Chocolate Gilbert The Gonk 30g,£0.59,30g,food-cupboard
1133,Harvest Morn Protein Granola - Chocolate 400g,£2.09,400g,food-cupboard
1134,Harvest Morn Protein Granola - Berry 400g,£2.09,400g,food-cupboard
1135,Specially Selected Bucatini Pasta Di Gragnano P.G.I. 500g,£1.49,500g,food-cupboard
1136,Specially Selected Rigatoni Pasta Di Gragnano P.G.I. 500g,£1.49,500g,food-cupboard
1137,The Foodie Market Dino Gems Fruit Sweets 5x20g/5 Pack,£1.09,5x20g,food-cupboard
1138,The Foodie Market Dino Tails Fruit Sweets 5x20g/5 Pack,£1.09,5x20g,food-cupboard
1139,Bramwells BBQ Sauce 460g,£0.85,460g,food-cupboard
1140,Bramwells Shake 'N' Bake Mediterranean Chicken Seasoning Mix 33g,£0.59,33g,food-cupboard
1141,Bramwells Shake 'N' Bake Garlic & Herb Seasoning Mix 32g,£0.59,32g,food-cupboard
1142,Extra Spearmint Sugarfree Chewing Gum Bottle 64.0g,£1.99,64.0g,food-cupboard
1143,Extra Peppermint Sugarfree Chewing Gum Bottle 64.0g,£1.99,64.0g,food-cupboard
1144,The Pantry Light Brown Soft Sugar 500g,£1.09,500g,food-cupboard
1145,The Pantry Dark Brown Soft Sugar 500g,£1.09,500g,food-cupboard
1146,Harvest Morn Frosted Flakes 750g,£1.49,750g,food-cupboard
1147,Savour Bakes Caramel Rice Cakes 138g,£0.85,138g,food-cupboard
1148,Dairyfine White Chocolate Bons 200g,£2.89,200g,food-cupboard
1149,Dairyfine Milk Chocolate Bons 200g,£2.89,200g,food-cupboard
1150,Belmont Milk Chocolate Digestives - Minis 7x19g,£1.09,7x19g,food-cupboard
1151,Bramwells Beef Stock Cubes 120g/12 Pack,£0.65,120g,food-cupboard
1152,Bramwells Vegetable Stock Cubes 120g/12 Pack,£0.65,120g,food-cupboard
1153,Bramwells Chicken Stock Cubes 120g/12 Pack,£0.65,120g,food-cupboard
1154,Specially Selected Gourmet Rosemary Crackers 185g,£0.89,185g,food-cupboard
1155,Specially Selected Gourmet Sea Salt Crackers 185g,£0.89,185g,food-cupboard
1156,Bramwells Tomato Ketchup 550g,£0.89,550g,food-cupboard
1157,Harvest Morn Chocolate Crispy Chunks Cornflakes 4x36g,£1.35,4x36g,food-cupboard
1158,Harvest Morn Caramel Chocolate Crispy Chunks Cornflakes 4x36g,£1.35,4x36g,food-cupboard
1159,Harvest Morn Crispy Chunks Cornflakes Marshmallow 4x28g,£1.35,4x28g,food-cupboard
1160,Harvest Morn Choco Rice Cereal Bar 6x20g,£0.99,6x20g,food-cupboard
1161,Harvest Morn Crisp Rice Cereal Bar 6x20g,£0.99,6x20g,food-cupboard
1162,Harvest Morn Cornflakes Cereal Bar 6x25g,£0.99,6x25g,food-cupboard
1163,Harvest Morn Nut Bars Dark Chocolate & Sea Salt 3x30g,£1.69,3x30g,food-cupboard
1164,Harvest Morn Nut Bars Peanut Butter 3x30g,£1.69,3x30g,food-cupboard
1165,Organic Clear Honey 340g,£1.49,340g,food-cupboard
1166,Snackrite Cheese & Onion Flavour Crisps 6x25g,£0.89,6x25g,food-cupboard
1167,Belmont Mega Cookies 'N Cream 340g,£1.69,340g,food-cupboard
1168,Specially Selected Passion Fruit Curd 320g,£1.79,320g,food-cupboard
1169,Specially Selected Lemon Curd 320g,£1.79,320g,food-cupboard
1170,Specially Selected Blackcurrant Curd 320g,£1.79,320g,food-cupboard
1171,Solesta Olive Oil 500ml,£4.49,500ml,food-cupboard
1172,The Foodie Market Strawberry & Raspberry Dino Claws 5x20g,£1.69,5x20g,food-cupboard
1173,The Foodie Market Apple & Blackcurrant Claws 5x20g,£1.69,5x20g,food-cupboard
1174,Belmont Raspberry Flavour Jaffa Cakes 150g,£0.99,150g,food-cupboard
1175,Belmont Cherry Bakewell Flavour Jaffa Cakes 150g,£0.99,150g,food-cupboard
1176,Specially Selected Blueberry Conserve 340g,£1.45,340g,food-cupboard
1177,Bramwells Express Chilli Flavour Soba Noodles 90g,£1.19,90g,food-cupboard
1178,Bramwells Express Classic Soba Noodles 90g,£1.19,90g,food-cupboard
1179,Bramwells Express Yakitori Flavour Soba Noodles 90g,£1.19,90g,food-cupboard
1180,Princes Pineapple Chunks In Juice 227g (136g Drained),£0.75,227g (136g Drained),food-cupboard
1181,Dairyfine Duo Chocolate Spread 400g,£1.49,400g,food-cupboard
1182,Harvest Morn Yogurt Coated Rice Cakes 150g,£1.75,150g,food-cupboard
1183,Dairyfine Milk Chocolate Spread 400g,£1.49,400g,food-cupboard
1184,Dessert Menu Sweetened Condensed Milk 397g,£0.89,397g,food-cupboard
1185,Belmont Orange Chunky 6x22g,£1.69,6x22g,food-cupboard
1186,The Foodie Market Strawberry Fruit Drops 40g,£0.89,40g,food-cupboard
1187,The Foodie Market Strawberry & Banana Fruit Drops 40g,£0.89,40g,food-cupboard
1188,The Foodie Market Pineapple Fruit Drops 40g,£0.89,40g,food-cupboard
1189,"The Foodie Market Mango, Passion Fruit & Cashew Fruit Drops 40g",£0.89,40g,food-cupboard
1190,The Pantry White Cooking Chocolate 150g,£1.09,150g,food-cupboard
1191,The Pantry Milk Cooking Chocolate 150g,£1.09,150g,food-cupboard
1192,The Pantry Dark Cooking Chocolate 150g,£1.09,150g,food-cupboard
1193,Harvest Morn Rice Cakes With Milk Chocolate Coating 150g,£1.75,150g,food-cupboard
1194,Dairyfine Mint Waves 125g,£2.09,125g,food-cupboard
1195,Dairyfine Orange Waves 125g,£2.09,125g,food-cupboard
1196,Dairyfine Milk Waves 125g,£2.09,125g,food-cupboard
1197,Dairyfine Salted Caramel Flavour Waves 125g,£2.09,125g,food-cupboard
1198,Snackrite Meaty Variety Multipack Crisps 6x25g/6 Pack,£0.89,6x25g,food-cupboard
1199,Snackrite Mighty Crisps 6x25g,£0.89,6x25g,food-cupboard
1200,Snackrite Combo Mix Lightly Salted 6x20g,£1.35,6x20g,food-cupboard
1201,Snackrite Hot & Spicy Party Mix 6x20g,£1.35,6x20g,food-cupboard
1202,Snackrite Sweet Popcorn 6x12g,£1.25,6x12g,food-cupboard
1203,Snackrite Popcorn Sweet & Salty 6x12g,£1.25,6x12g,food-cupboard
1204,Snackrite Lentil Rings 6x17g,£0.89,6x17g,food-cupboard
1205,Snackrite Lentil Puffs 6x18g,£0.89,6x18g,food-cupboard
1206,Snackrite Tangz 6x13g,£0.99,6x13g,food-cupboard
1207,Snackrite Melts 6x13.1g,£0.99,6x13.1g,food-cupboard
1208,Harvest Morn Peanut Protein Balls 45g,£0.69,45g,food-cupboard
1209,Harvest Morn Cocoa & Raspberry Protein Balls 45g,£0.69,45g,food-cupboard
1210,Belmont Sweet Biscuit Selection 400g,£1.99,400g,food-cupboard
1211,Dessert Menu Lo Cal Raspberry Flavour Jelly 175g,£0.49,175g,food-cupboard
1212,Dessert Menu Lo Cal Strawberry Flavour Jelly 175g,£0.49,175g,food-cupboard
1213,Dominion Dark Chocolate Caramels 120g,£0.89,120g,food-cupboard
1214,Dominion Dark Chocolate Peppermint Creams 120g,£0.89,120g,food-cupboard
1215,Bramwells Lemon & Herb Per-peri Bag & Bake 30g,£0.89,30g,food-cupboard
1216,Bramwells Medium Peri-peri Bag & Bake 30g,£0.89,30g,food-cupboard
1217,Bramwells Smoky BBQ Peri-peri Bag & Bake 30g,£0.89,30g,food-cupboard
1218,Bramwells Hot Peri-peri Bag & Bake 30g,£0.89,30g,food-cupboard
1219,The Pantry Chocolate Brownie Mix 284g,£1.19,284g,food-cupboard
1220,The Pantry Chocolate Chunk Cookie Mix 275g,£1.19,275g,food-cupboard
1221,The Pantry Vanilla Sponge Mix 425g,£1.19,425g,food-cupboard
1222,The Deli Pickled Sliced Beetroot 710g (460g Drained),£1.19,710g (460g Drained),food-cupboard
1223,Specially Selected Pomodorini Cherry Tomatoes 400g,£0.75,400g,food-cupboard
1224,Bramwells Express Curry Noodles 60g,£0.49,60g,food-cupboard
1225,Mcvitie's Iced Gems Multipack Biscuits 5 X 23g,£1.19,5 x 23g,food-cupboard
1226,Bramwells Tomato Ketchup Reduced Salt & Sugar 520g,£0.89,520g,food-cupboard
1227,Everyday Essentials Curry Sauce 440g,£0.45,440g,food-cupboard
1228,Mini Cheddars Jacob's 14 Red Leicester Flavour 14 X Pack,£2.75,14 x Pack,food-cupboard
1229,Harvest Morn Eatz Cocoa & Vanilla Flavour Oat Bites 4x30g,£1.25,4x30g,food-cupboard
1230,Harvest Morn Eatz Sticky Toffee Flavour Oat Bites 4x30g,£1.25,4x30g,food-cupboard
1231,Harvest Morn Chocolate Flavoured Crispy Cereal Balls 375g,£1.85,375g,food-cupboard
1232,Harvest Morn Chocolate Crispy Wheat Chips 375g,£1.85,375g,food-cupboard
1233,Belmont Digestives Biscuits 400g,£0.55,400g,food-cupboard
1234,Belmont Cream Crunchies Biscuits 200g,£0.89,200g,food-cupboard
1235,Snackrite Almonds & Cashews With Smoky BBQ Seasoning 150g,£1.85,150g,food-cupboard
1236,Snackrite Almonds & Cashews With Salt & Pepper Seasoning 150g,£1.85,150g,food-cupboard
1237,Snackrite Almonds & Cashews With Mighty Yeast Extract Seasoning 150g,£1.85,150g,food-cupboard
1238,Snackrite Salt & Vinegar Popouts 100g,£1.25,100g,food-cupboard
1239,Harvest Morn White Choc & Peanut Flavour High Protein Bar 60g,£0.79,60g,food-cupboard
1240,Harvest Morn White Choc & Cookie Flavour High Protein Bar 60g,£0.79,60g,food-cupboard
1241,Mcvitie's Milk Chocolate Digestive Biscuits 433g,£1.99,433g,food-cupboard
1242,Belmont Cookies & Cream Biscuits Snack Pack 5x44g,£1.39,5x44g,food-cupboard
1243,Snackrite Sour Cream & Chive Pretzels 6x22g,£1.25,6x22g,food-cupboard
1244,Snackrite Salted Pretzels 6x22g,£1.25,6x22g,food-cupboard
1245,Belmont Filled Biscuit Wafers 128g,£1.49,128g,food-cupboard
1246,Harvest Morn Fibre Now Strawberry Doughnuts 92g/4 Pack,£0.99,92g,food-cupboard
1247,Harvest Morn Fibre Now Chocolate Doughnuts 92g/4 Pack,£0.99,92g,food-cupboard
1248,Storck Knoppers Coconut Bar (120g) 3 X 40g,£1.29,3 x 40g,food-cupboard
1249,M&M's Crispy Milk Chocolate Bites Pouch Bag 107.0g,£1.65,107.0g,food-cupboard
